,Weight
8138,20.439
8139,20.334
8140,20.482
8141,20.439
8142,20.442
8143,20.152
8144,20.626
8145,20.289
8146,20.514
8147,20.638
8148,20.677
8149,20.425
8150,20.391
8151,20.287
8152,19.975
8153,20.478
8154,20.605
8155,20.527
8156,20.542
8157,20.339
8158,20.369
8159,20.559
8160,20.596
8161,20.547
8162,20.419
8163,20.617
8164,20.132
8165,20.382
8166,20.803
8167,20.495
8168,20.564
8169,20.319
8170,20.174
8171,20.17
8172,20.165
8173,20.293
8174,20.703
8175,20.434
8176,20.537
8177,20.383
8178,20.637
8179,20.484
8180,20.611
8181,20.794
8182,20.544
8183,20.62
8184,20.408
8185,20.815
8186,19.833
8187,20.29
8188,20.102
8189,20.255
8190,20.34
8191,20.664
8192,20.879
8193,20.458
8194,20.452
8195,20.341
8196,20.62
8197,20.221
8198,20.611
8199,20.264
8200,20.41
8201,20.836
8202,20.316
8203,20.252
8204,20.37
8205,20.37
8206,20.566
8207,20.611
8208,20.462
8209,20.368
8210,20.684
8211,20.522
8212,20.703
8213,20.691
8214,20.671
8215,20.695
8216,20.307
8217,20.518
8218,20.766
8219,20.268
8220,20.606
8221,20.289
8222,20.348
8223,20.456
8224,20.243
8225,20.343
8226,20.114
8227,20.521
8228,20.428
8229,20.614
8230,20.094
8231,20.201
8232,20.393
8233,20.358
8234,20.685
8235,20.473
8236,20.279
8237,20.697
8238,20.543
8239,20.652
8240,20.445
8241,20.025
8242,20.313
8243,20.762
8244,20.604
8245,20.711
8246,20.668
8247,20.301
8248,20.614
8249,20.857
8250,20.499
8251,20.503
8252,20.665
8253,20.125
8254,20.451
8255,20.445
8256,20.532
8257,20.64
8258,20.308
8259,20.218
8260,20.192
8261,20.184
8262,20.492
8263,20.623
8264,20.55
8265,20.232
8266,20.21
8267,20.156
8268,21.059
8269,20.318
8270,20.228
8271,20.598
8272,20.429
8273,20.276
8274,20.389
8275,20.438
8276,20.144
8277,20.847
8278,20.839
8279,20.669
8280,20.783
8281,20.553
8282,20.733
8283,20.349
8284,20.644
8285,20.568
8286,20.445
8287,20.18
8288,20.573
8289,20.481
8290,20.682
8291,20.253
8292,20.356
8293,20.284
8294,20.365
8295,20.771
8296,20.22
8297,20.343
8298,20.179
8299,20.655
8300,20.473
8301,20.626
8302,20.157
8303,20.884
8304,19.859
8305,20.728
8306,20.587
8307,20.604
8308,20.764
8309,20.368
8310,20.323
8311,20.371
8312,20.512
8313,20.498
8314,20.321
8315,20.262
8316,20.423
8317,20.906
8318,20.43
8319,20.277
8320,20.445
8321,20.451
8322,21.108
8323,20.681
8324,20.535
8325,20.295
8326,21.091
8327,20.68
8328,20.434
8329,20.935
8330,20.779
8331,20.474
8332,20.431
8333,20.251
8334,20.748
8335,20.533
8336,20.64
8337,20.281
8338,20.707
8339,20.503
8340,20.568
8341,20.027
8342,20.817
8343,20.475
8344,20.15
8345,20.414
8346,20.545
8347,20.785
8348,20.539
8349,20.365
8350,20.088
8351,20.643
8352,20.578
8353,20.405
8354,20.641
8355,20.394
8356,20.123
8357,20.471
8358,20.816
8359,20.184
8360,20.732
8361,20.458
8362,20.708
8363,20.63
8364,20.773
8365,20.174
8366,20.553
8367,20.672
8368,20.719
8369,20.492
8370,20.449
8371,20.422
8372,20.689
8373,20.575
8374,20.332
8375,20.596
8376,20.649
8377,20.482
8378,20.39
8379,20.391
8380,20.634
8381,20.658
8382,20.55
8383,20.494
8384,20.156
8385,20.545
8386,20.321
8387,20.527
8388,20.722
8389,20.506
8390,20.688
8391,20.58
8392,20.662
8393,20.323
8394,20.2
8395,20.374
8396,20.52
8397,20.494
8398,20.593
8399,20.47
8400,20.41
8401,20.276
8402,20.777
8403,20.594
8404,20.438
8405,20.634
8406,20.483
8407,20.599
8408,20.668
8409,20.754
8410,20.511
8411,20.656
8412,20.474
8413,20.217
8414,20.722
8415,20.369
8416,20.864
8417,20.376
8418,20.445
8419,20.495
8420,20.556
8421,20.076
8422,20.786
8423,20.14
8424,20.226
8425,20.569
8426,20.679
8427,20.511
8428,20.872
8429,20.494
8430,20.295
8431,20.561
8432,20.815
8433,20.833
8434,20.133
8435,20.717
8436,20.478
8437,20.17
8438,20.657
8439,20.547
8440,20.94
8441,20.392
8442,20.522
8443,20.707
8444,20.523
8445,20.654
8446,20.267
8447,20.463
8448,20.553
8449,20.174
8450,20.51
8451,20.779
8452,20.21
8453,20.651
8454,20.15
8455,20.129
8456,20.506
8457,20.633
8458,20.435
8459,20.796
8460,20.336
8461,20.383
8462,20.543
8463,20.765
8464,20.385
8465,20.488
8466,20.454
8467,20.297
8468,20.507
8469,20.472
8470,20.617
8471,20.793
8472,20.893
8473,20.882
8474,20.578
8475,20.721
8476,20.32
8477,20.603
8478,20.327
8479,20.64
8480,20.782
8481,20.395
8482,20.637
8483,20.53
8484,20.422
8485,20.638
8486,20.507
8487,20.737
8488,20.554
8489,20.311
8490,20.169
8491,20.675
8492,20.521
8493,20.365
8494,20.209
8495,20.374
8496,20.605
8497,20.745
8498,20.626
8499,20.626
8500,20.387
8501,20.912
8502,20.441
8503,20.572
8504,20.326
8505,20.764
8506,20.31
8507,20.245
8508,20.665
8509,20.663
8510,20.471
8511,20.46
8512,20.584
8513,20.112
8514,20.392
8515,20.141
8516,20.675
8517,20.227
8518,20.34
8519,20.352
8520,20.596
8521,20.34
8522,20.322
8523,20.442
8524,20.522
8525,20.809
8526,20.36
8527,20.194
8528,20.415
8529,20.134
8530,20.629
8531,20.594
8532,20.659
8533,20.72
8534,20.452
8535,20.213
8536,20.701
8537,20.622
8538,20.479
8539,20.627
8540,20.232
8541,20.322
8542,20.641
8543,20.953
8544,20.426
8545,20.757
8546,20.442
8547,20.737
8548,20.256
8549,20.172
8550,20.518
8551,20.272
8552,20.701
8553,20.688
8554,20.3
8555,20.663
8556,20.198
8557,20.159
8558,20.366
8559,20.221
8560,20.246
8561,20.453
8562,20.313
8563,20.89
8564,20.402
8565,20.478
8566,20.831
8567,20.949
8568,20.774
8569,20.621
8570,20.759
8571,20.718
8572,20.186
8573,20.296
8574,20.535
8575,20.47
8576,20.4
8577,20.365
8578,20.394
8579,20.517
8580,20.325
8581,20.229
8582,20.456
8583,20.13
8584,20.847
8585,20.567
8586,20.432
8587,20.203
8588,20.357
8589,20.459
8590,20.659
8591,20.502
8592,20.605
8593,20.305
8594,20.689
8595,20.504
8596,20.47
8597,20.381
8598,20.615
8599,20.519
8600,20.314
8601,20.702
8602,20.782
8603,20.482
8604,20.886
8605,20.272
8606,20.686
8607,20.307
8608,20.556
8609,20.182
8610,20.414
8611,20.416
8612,20.376
8613,20.665
8614,20.401
8615,20.673
8616,20.6
8617,20.753
8618,20.363
8619,20.301
8620,20.486
8621,20.212
8622,20.206
8623,20.779
8624,20.555
8625,20.262
8626,20.507
8627,20.218
8628,20.119
8629,21.019
8630,20.796
8631,20.391
8632,20.316
8633,20.593
8634,20.863
8635,20.473
8636,20.444
8637,20.601
8638,20.045
8639,20.846
8640,20.274
8641,20.846
8642,20.686
8643,20.52
8644,20.699
8645,20.785
8646,20.345
8647,20.618
8648,20.492
8649,20.527
8650,20.374
8651,20.78
8652,20.482
8653,20.314
8654,20.71
8655,20.408
8656,20.231
8657,20.623
8658,20.227
8659,20.445
8660,20.344
8661,20.473
8662,20.424
8663,20.348
8664,20.367
8665,20.494
8666,20.509
8667,20.556
8668,20.284
8669,20.55
8670,20.29
8671,20.065
8672,20.509
8673,20.366
8674,20.278
8675,20.395
8676,20.599
8677,20.439
8678,20.584
8679,20.476
8680,20.528
8681,20.319
8682,20.776
8683,20.248
8684,20.325
8685,20.165
8686,20.458
8687,20.266
8688,20.319
8689,20.274
8690,20.461
8691,20.177
8692,20.464
8693,20.558
8694,20.377
8695,20.612
8696,20.506
8697,20.322
8698,20.231
8699,20.587
8700,20.42
8701,20.63
8702,20.655
8703,20.815
8704,20.339
8705,20.743
8706,20.583
8707,20.594
8708,20.731
8709,20.354
8710,20.604
8711,20.222
8712,20.77
8713,20.115
8714,20.624
8715,20.438
8716,20.767
8717,20.305
8718,20.538
8719,20.264
8720,20.614
8721,20.235
8722,20.466
8723,20.541
8724,20.43
8725,20.574
8726,20.503
8727,20.521
8728,20.705
8729,20.417
8730,20.35
8731,20.358
8732,20.448
8733,20.318
8734,20.959
8735,20.637
8736,20.46
8737,20.487
8738,20.69
8739,20.577
8740,20.63
8741,20.606
8742,20.772
8743,20.242
8744,20.414
8745,20.922
8746,20.378
8747,20.402
8748,20.298
8749,20.306
8750,20.591
8751,20.517
8752,20.389
8753,20.183
8754,20.193
8755,20.448
8756,20.003
8757,20.693
8758,20.458
8759,20.764
8760,20.805
8761,20.311
8762,20.501
8763,20.702
8764,20.915
8765,20.274
8766,20.441
8767,20.72
8768,20.287
8769,20.381
8770,20.243
8771,20.221
8772,20.775
8773,20.303
8774,20.462
8775,20.448
8776,20.445
8777,20.552
8778,20.269
8779,20.44
8780,20.636
8781,20.699
8782,20.546
8783,20.941
8784,20.39
8785,20.258
8786,20.386
8787,20.69
8788,20.562
8789,20.569
8790,20.736
8791,20.45
8792,20.355
8793,20.534
8794,20.513
8795,20.773
8796,20.177
8797,20.839
8798,20.253
8799,20.246
8800,20.297
8801,20.34
8802,20.852
8803,20.641
8804,20.394
8805,20.291
8806,20.739
8807,20.382
8808,20.464
8809,20.237
8810,20.774
8811,20.889
8812,20.667
8813,20.281
8814,20.622
8815,20.502
8816,20.744
8817,20.031
8818,20.247
8819,20.258
8820,20.639
8821,20.586
8822,20.405
8823,20.13
8824,20.909
8825,20.192
8826,20.801
8827,20.658
8828,20.712
8829,20.321
8830,20.695
8831,20.603
8832,20.055
8833,20.715
8834,20.8
8835,20.434
8836,20.218
8837,20.423
8838,20.485
8839,20.474
8840,20.537
8841,20.41
8842,20.392
8843,20.436
8844,20.591
8845,20.299
8846,20.125
8847,20.51
8848,20.126
8849,20.294
8850,20.527
8851,20.443
8852,20.358
8853,20.599
8854,20.588
8855,20.338
8856,20.325
8857,20.706
8858,20.447
8859,20.605
8860,20.77
8861,20.5
8862,20.645
8863,20.385
8864,20.185
8865,20.474
8866,20.535
8867,20.505
8868,20.62
8869,20.559
8870,20.754
8871,20.098
8872,20.627
8873,20.681
8874,20.829
8875,20.654
8876,20.168
8877,20.305
8878,20.86
8879,20.731
8880,20.473
8881,20.55
8882,20.609
8883,20.607
8884,20.312
8885,20.568
8886,20.459
8887,20.634
8888,20.586
8889,20.653
8890,20.557
8891,20.674
8892,20.108
8893,20.628
8894,20.572
8895,20.764
8896,20.454
8897,20.726
8898,20.476
8899,20.592
8900,20.94
8901,20.817
8902,20.454
8903,20.51
8904,20.555
8905,20.634
8906,20.549
8907,20.39
8908,20.717
8909,20.536
8910,20.516
8911,20.681
8912,20.575
8913,20.205
8914,20.583
8915,20.037
8916,20.839
8917,20.537
8918,20.537
8919,20.728
8920,20.964
8921,20.426
8922,20.403
8923,20.304
8924,20.384
8925,20.752
8926,20.618
8927,20.07
8928,20.871
8929,20.589
8930,20.329
8931,20.382
8932,20.748
8933,20.497
8934,20.653
8935,20.722
8936,20.583
8937,20.832
8938,20.918
8939,20.778
8940,20.417
8941,20.837
8942,20.374
8943,21.039
8944,20.785
8945,20.807
8946,20.522
8947,20.309
8948,20.366
8949,20.635
8950,20.589
8951,20.34
8952,20.511
8953,20.631
8954,20.373
8955,20.621
8956,20.163
8957,20.267
8958,20.676
8959,20.483
8960,20.459
8961,20.172
8962,20.473
8963,20.563
8964,20.638
8965,20.541
8966,20.401
8967,20.447
8968,20.291
8969,20.778
8970,20.739
8971,20.537
8972,20.968
8973,20.146
8974,20.351
8975,20.486
8976,20.423
8977,20.353
8978,20.51
8979,20.823
8980,20.077
8981,20.527
8982,20.658
8983,20.67
8984,20.454
8985,20.643
8986,20.369
8987,20.432
8988,20.869
8989,20.619
8990,20.355
8991,20.511
8992,20.348
8993,20.722
8994,20.737
8995,20.806
8996,20.308
8997,20.592
8998,20.703
8999,20.702
9000,20.246
9001,20.664
9002,20.257
9003,20.217
9004,20.552
9005,20.611
9006,20.073
9007,20.611
9008,20.656
9009,20.569
9010,20.654
9011,20.061
9012,20.492
9013,20.518
9014,20.51
9015,20.223
9016,20.537
9017,20.74
9018,20.264
9019,20.714
9020,20.891
9021,20.305
9022,20.712
9023,20.706
9024,20.566
9025,20.568
9026,20.338
9027,20.418
9028,20.001
9029,20.454
9030,20.634
9031,20.427
9032,20.418
9033,20.441
9034,20.505
9035,20.301
9036,20.362
9037,20.046
9038,20.638
9039,20.541
9040,20.712
9041,20.497
9042,20.523
9043,20.828
9044,20.308
9045,20.449
9046,19.993
9047,20.761
9048,20.618
9049,20.361
9050,20.608
9051,20.732
9052,20.382
9053,20.194
9054,20.197
9055,20.511
9056,20.584
9057,20.51
9058,20.307
9059,20.723
9060,20.462
9061,20.529
9062,20.783
9063,20.493
9064,20.48
9065,20.288
9066,20.822
9067,20.476
9068,20.377
9069,20.283
9070,20.247
9071,20.431
9072,20.945
9073,20.672
9074,20.214
9075,20.358
9076,20.722
9077,20.014
9078,20.769
9079,20.509
9080,20.419
9081,20.563
9082,20.764
9083,20.048
9084,20.433
9085,20.328
9086,20.658
9087,20.095
9088,20.274
9089,20.426
9090,20.514
9091,20.477
9092,20.714
9093,20.2
9094,20.665
9095,20.324
9096,20.697
9097,20.327
9098,20.41
9099,20.496
9100,20.399
9101,20.473
9102,20.364
9103,20.629
9104,20.436
9105,20.347
9106,20.58
9107,20.378
9108,20.579
9109,20.438
9110,20.465
9111,20.544
9112,20.608
9113,20.486
9114,20.571
9115,20.638
9116,20.082
9117,20.497
9118,20.486
9119,20.356
9120,20.562
9121,20.561
9122,20.237
9123,20.818
9124,20.112
9125,20.121
9126,20.412
9127,20.689
9128,20.569
9129,20.397
9130,20.544
9131,20.62
9132,20.378
9133,20.472
9134,20.768
9135,20.671
9136,19.815
9137,20.182
9138,20.552
9139,20.42
9140,20.746
9141,20.595
9142,20.391
9143,20.315
9144,20.715
9145,20.741
9146,20.711
9147,20.503
9148,20.385
9149,20.162
9150,20.254
9151,20.478
9152,20.504
9153,20.477
9154,20.603
9155,20.231
9156,20.793
9157,20.604
9158,20.097
9159,20.312
9160,20.661
9161,20.754
9162,20.599
9163,20.503
9164,20.426
9165,20.668
9166,20.417
9167,20.163
9168,20.563
9169,20.38
9170,20.375
9171,20.584
9172,20.343
9173,20.368
9174,20.639
9175,20.641
9176,20.569
9177,20.562
9178,20.517
9179,20.534
9180,20.498
9181,20.239
9182,20.342
9183,20.441
9184,20.81
9185,20.577
9186,20.334
9187,20.523
9188,20.704
9189,20.491
9190,20.75
9191,20.45
9192,20.113
9193,20.198
9194,20.57
9195,20.232
9196,20.147
9197,20.414
9198,20.407
9199,20.435
9200,20.658
9201,20.501
9202,20.11
9203,20.415
9204,20.526
9205,20.54
9206,20.557
9207,20.343
9208,20.575
9209,20.235
9210,20.6
9211,20.295
9212,20.38
9213,20.161
9214,20.697
9215,20.27
9216,20.707
9217,20.584
9218,20.503
9219,20.731
9220,20.417
9221,20.821
9222,20.501
9223,20.238
9224,20.705
9225,20.522
9226,20.476
9227,20.573
9228,20.213
9229,20.106
9230,20.307
9231,20.234
9232,20.676
9233,20.066
9234,20.391
9235,20.438
9236,20.245
9237,20.395
9238,20.319
9239,20.692
9240,20.386
9241,20.432
9242,20.433
9243,20.438
9244,20.509
9245,20.475
9246,20.528
9247,20.324
9248,20.837
9249,20.55
9250,20.517
9251,20.524
9252,20.366
9253,20.676
9254,20.801
9255,20.36
9256,20.518
9257,20.624
9258,20.331
9259,20.356
9260,20.503
9261,20.022
9262,20.618
9263,20.78
9264,20.671
9265,20.636
9266,20.505
9267,20.612
9268,20.42
9269,20.342
9270,20.406
9271,20.392
9272,20.621
9273,20.309
9274,20.574
9275,20.377
9276,20.45
9277,20.102
9278,20.49
9279,20.498
9280,20.633
9281,20.347
9282,20.363
9283,20.808
9284,20.609
9285,20.833
9286,20.674
9287,20.356
9288,20.301
9289,20.595
9290,20.87
9291,20.701
9292,20.576
9293,20.539
9294,20.43
9295,20.892
9296,20.578
9297,20.397
9298,20.293
9299,20.306
9300,20.173
9301,20.384
9302,20.452
9303,20.609
9304,20.797
9305,20.736
9306,20.563
9307,20.637
9308,20.444
9309,20.569
9310,20.366
9311,20.434
9312,20.502
9313,20.833
9314,20.567
9315,20.411
9316,20.256
9317,20.452
9318,20.379
9319,20.735
9320,20.532
9321,20.248
9322,20.735
9323,20.423
9324,20.247
9325,20.314
9326,21.061
9327,20.66
9328,20.091
9329,20.778
9330,20.617
9331,20.488
9332,20.374
9333,20.554
9334,20.427
9335,20.536
9336,20.567
9337,20.52
9338,20.472
9339,20.586
9340,20.346
9341,20.401
9342,20.162
9343,20.521
9344,20.385
9345,20.721
9346,20.61
9347,20.763
9348,20.294
9349,20.428
9350,20.039
9351,20.439
9352,20.438
9353,20.429
9354,20.231
9355,20.522
9356,20.637
9357,20.455
9358,20.195
9359,20.39
9360,20.428
9361,20.5
9362,20.639
9363,20.384
9364,20.402
9365,20.481
9366,20.562
9367,20.667
9368,20.422
9369,20.698
9370,20.381
9371,20.637
9372,20.778
9373,20.354
9374,20.533
9375,20.292
9376,20.788
9377,20.602
9378,20.516
9379,20.644
9380,20.666
9381,20.302
9382,20.354
9383,20.423
9384,20.042
9385,20.488
9386,20.655
9387,20.268
9388,20.642
9389,20.153
9390,20.516
9391,20.686
9392,20.752
9393,20.557
9394,20.688
9395,20.275
9396,20.67
9397,20.379
9398,20.313
9399,20.607
9400,20.44
9401,20.273
9402,20.406
9403,20.584
9404,20.659
9405,20.628
9406,20.161
9407,20.625
9408,20.169
9409,20.691
9410,20.32
9411,20.76
9412,20.391
9413,20.402
9414,20.595
9415,20.675
9416,20.579
9417,20.272
9418,20.309
9419,20.598
9420,20.537
9421,20.926
9422,20.76
9423,20.279
9424,20.574
9425,20.485
9426,20.514
9427,20.487
9428,20.564
9429,20.559
9430,20.514
9431,20.046
9432,20.678
9433,20.456
9434,20.671
9435,20.823
9436,20.455
9437,20.408
9438,20.367
9439,20.363
9440,20.184
9441,20.404
9442,20.654
9443,20.353
9444,20.313
9445,20.485
9446,20.57
9447,20.32
9448,20.381
9449,20.577
9450,20.503
9451,20.632
9452,20.773
9453,20.401
9454,20.339
9455,20.436
9456,20.447
9457,20.821
9458,20.495
9459,20.591
9460,20.838
9461,20.352
9462,20.617
9463,20.708
9464,20.503
9465,20.427
9466,21.027
9467,20.204
9468,20.581
9469,20.569
9470,20.494
9471,20.152
9472,20.276
9473,20.709
9474,20.481
9475,20.53
9476,20.365
9477,20.475
9478,20.754
9479,20.4
9480,20.569
9481,20.131
9482,20.196
9483,20.611
9484,20.662
9485,20.364
9486,20.074
9487,20.247
9488,20.618
9489,20.535
9490,20.437
9491,21.094
9492,20.358
9493,20.005
9494,20.408
9495,20.638
9496,20.244
9497,20.382
9498,20.322
9499,20.447
9500,20.59
9501,20.492
9502,20.539
9503,20.736
9504,20.357
9505,20.667
9506,20.456
9507,20.554
9508,20.558
9509,20.348
9510,20.672
9511,20.458
9512,20.372
9513,20.785
9514,20.299
9515,20.763
9516,20.496
9517,20.321
9518,20.458
9519,20.386
9520,20.914
9521,20.515
9522,20.735
9523,20.559
9524,20.342
9525,21.029
9526,20.47
9527,20.587
9528,20.109
9529,20.293
9530,20.607
9531,20.333
9532,20.743
9533,20.692
9534,20.738
9535,20.802
9536,20.264
9537,20.308
9538,20.697
9539,21.159
9540,20.573
9541,20.777
9542,20.35
9543,20.3
9544,20.487
9545,20.563
9546,20.27
9547,20.528
9548,20.543
9549,20.583
9550,20.146
9551,20.39
9552,20.398
9553,20.585
9554,20.619
9555,20.553
9556,20.75
9557,20.451
9558,20.607
9559,20.808
9560,20.493
9561,20.554
9562,20.761
9563,20.586
9564,20.052
9565,20.666
9566,20.393
9567,20.651
9568,20.397
9569,20.567
9570,20.895
9571,20.377
9572,20.946
9573,20.679
9574,20.532
9575,20.541
9576,20.432
9577,20.237
9578,20.418
9579,20.664
9580,20.788
9581,20.435
9582,20.144
9583,20.756
9584,20.558
9585,20.487
9586,20.583
9587,20.83
9588,20.538
9589,20.545
9590,20.384
9591,20.405
9592,20.484
9593,20.801
9594,20.312
9595,20.73
9596,20.144
9597,20.581
9598,20.359
9599,20.442
9600,20.243
9601,20.507
9602,20.242
9603,20.709
9604,20.544
9605,20.426
9606,20.63
9607,20.288
9608,20.682
9609,20.83
9610,20.336
9611,20.582
9612,20.573
9613,20.314
9614,20.248
9615,20.392
9616,20.554
9617,20.258
9618,20.491
9619,20.522
9620,20.696
9621,20.207
9622,20.723
9623,20.869
9624,20.631
9625,20.212
9626,20.798
9627,20.684
9628,20.356
9629,20.701
9630,20.588
9631,20.293
9632,20.548
9633,20.668
9634,20.504
9635,20.236
9636,20.583
9637,20.281
9638,20.352
9639,20.611
9640,20.496
9641,20.482
9642,20.299
9643,20.241
9644,20.291
9645,20.218
9646,20.478
9647,20.197
9648,20.641
9649,20.445
9650,19.859
9651,20.319
9652,20.517
9653,20.513
9654,20.6
9655,20.477
9656,20.716
9657,20.566
9658,20.566
9659,20.451
9660,20.302
9661,20.815
9662,20.207
9663,20.719
9664,20.582
9665,20.272
9666,20.518
9667,20.361
9668,20.608
9669,20.767
9670,20.078
9671,20.525
9672,20.685
9673,20.531
9674,20.583
9675,20.854
9676,20.283
9677,20.365
9678,20.704
9679,20.338
9680,20.416
9681,20.654
9682,20.202
9683,20.535
9684,20.675
9685,20.655
9686,20.505
9687,20.636
9688,20.293
9689,20.711
9690,20.635
9691,20.463
9692,20.576
9693,20.605
9694,20.48
9695,20.62
9696,20.822
9697,20.662
9698,20.525
9699,20.479
9700,20.501
9701,20.541
9702,20.566
9703,20.417
9704,20.142
9705,20.69
9706,20.341
9707,20.024
9708,20.546
9709,20.02
9710,20.529
9711,20.272
9712,20.439
9713,20.447
9714,20.532
9715,20.404
9716,20.223
9717,20.687
9718,20.56
9719,20.358
9720,20.62
9721,20.583
9722,20.671
9723,20.551
9724,20.68
9725,20.08
9726,20.441
9727,20.418
9728,20.743
9729,20.63
9730,20.816
9731,20.668
9732,20.26
9733,20.345
9734,20.268
9735,20.299
9736,20.28
9737,20.503
9738,20.419
9739,20.76
9740,20.641
9741,20.695
9742,20.451
9743,20.566
9744,20.611
9745,20.095
9746,20.448
9747,20.802
9748,20.185
9749,20.667
9750,20.692
9751,20.605
9752,20.49
9753,20.561
9754,20.416
9755,20.523
9756,20.187
9757,20.831
9758,20.786
9759,20.618
9760,20.604
9761,20.545
9762,20.286
9763,20.358
9764,20.74
9765,20.156
9766,20.225
9767,20.498
9768,20.76
9769,20.495
9770,20.556
9771,20.342
9772,20.32
9773,20.431
9774,20.621
9775,20.798
9776,20.806
9777,20.236
9778,20.508
9779,20.707
9780,20.614
9781,19.945
9782,20.503
9783,20.411
9784,20.232
9785,20.837
9786,20.786
9787,20.656
9788,20.186
9789,20.612
9790,20.598
9791,20.388
9792,20.435
9793,20.549
9794,20.555
9795,20.577
9796,20.468
9797,20.464
9798,20.568
9799,20.365
9800,20.763
9801,20.413
9802,20.553
9803,20.461
9804,20.596
9805,20.444
9806,20.453
9807,20.579
9808,20.471
9809,20.607
9810,20.744
9811,20.443
9812,20.409
9813,20.747
9814,20.514
9815,20.616
9816,20.041
9817,20.523
9818,20.31
9819,20.63
9820,20.65
9821,20.59
9822,20.684
9823,20.717
9824,20.598
9825,20.595
9826,20.689
9827,20.678
9828,20.591
9829,20.77
9830,20.458
9831,20.616
9832,20.495
9833,20.361
9834,20.832
9835,20.765
9836,20.429
9837,20.712
9838,20.706
9839,20.686
9840,20.446
9841,20.55
9842,20.512
9843,20.659
9844,20.464
9845,20.216
9846,20.399
9847,20.735
9848,20.49
9849,20.797
9850,20.615
9851,20.643
9852,20.472
9853,20.427
9854,21.02
9855,20.59
9856,20.333
9857,20.463
9858,20.409
9859,20.459
9860,20.66
9861,20.317
9862,20.559
9863,20.556
9864,20.658
9865,20.231
9866,20.396
9867,20.849
9868,20.549
9869,20.722
9870,20.983
9871,20.731
9872,20.63
9873,20.32
9874,20.478
9875,20.32
9876,20.711
9877,20.411
9878,20.664
9879,20.345
9880,20.508
9881,20.398
9882,20.353
9883,20.223
9884,20.549
9885,20.474
9886,20.457
9887,20.429
9888,20.367
9889,20.186
9890,20.575
9891,20.186
9892,20.36
9893,20.22
9894,20.823
9895,20.146
9896,20.605
9897,20.444
9898,20.419
9899,20.651
9900,20.178
9901,20.595
9902,20.399
9903,20.577
9904,20.342
9905,20.511
9906,20.637
9907,20.566
9908,20.612
9909,20.534
9910,20.483
9911,20.527
9912,20.779
9913,20.508
9914,20.456
9915,20.711
9916,20.13
9917,20.656
9918,20.678
9919,20.877
9920,20.858
9921,20.484
9922,20.439
9923,20.355
9924,20.66
9925,20.559
9926,20.577
9927,20.511
9928,20.788
9929,20.41
9930,20.659
9931,20.477
9932,20.592
9933,20.617
9934,20.665
9935,20.445
9936,20.409
9937,20.411
9938,20.507
9939,20.212
9940,20.445
9941,20.731
9942,20.412
9943,20.251
9944,20.378
9945,20.206
9946,21.02
9947,20.276
9948,20.696
9949,20.426
9950,20.48
9951,20.824
9952,20.354
9953,20.332
9954,20.284
9955,20.423
9956,20.478
9957,20.818
9958,20.5
9959,20.958
9960,20.798
9961,20.622
9962,20.441
9963,19.984
9964,20.6
9965,20.527
9966,20.952
9967,20.638
9968,20.429
9969,20.893
9970,20.725
9971,20.439
9972,20.532
9973,20.495
9974,20.794
9975,20.503
9976,20.8
9977,20.277
9978,20.629
9979,20.729
9980,20.437
9981,20.405
9982,20.295
9983,20.292
9984,20.631
9985,20.479
9986,20.535
9987,20.618
9988,20.529
9989,20.438
9990,20.67
9991,20.648
9992,20.888
9993,20.233
9994,20.772
9995,20.419
9996,20.554
9997,20.768
9998,20.829
9999,20.667
